7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
7000000 6951352.260042983 6962982.653112382 6976886.223836661 6951292.32250693 6933805.989233891 6951425.410985802 6877996.691005643 6832792.658281552 6909399.665140901 6323261.067613857 7581532.847685807 5218177.823376325 5000000 8368800.804804965 75 -20 -28.6325576056014 8.632557605601399 16.65929687486727 20 7.398478500926114 2.10662402045745 -37.89337597954255 40 -10 -50 -14.70814551953134 15 29.70814551953134 7.398478500926114 7.398478500926114 -74.375 19.1666666666667 0 0 0 19.3333333333333 0 0 52.0833333333333 0 14.75 -38.6666666666667 9.66666666666667 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
